9.542807721224288287e+01,6.081437612786256608e+01,2.324995914759454152e+01,6.733421809838274896e+01,6.200375992556063665e+01,3.613719044426763105e+01,1.179898042386308710e+01,6.732153296148355537e+01,5.227061623992743478e+01,7.734567997769610770e+01,5.225626836064333958e+01,8.529205928169474760e+01,5.541473045806131381e+01,5.631332816777093342e+01,8.772703346450532536e+01,4.064654518813350847e+01,1.383451523083875223e+01,3.363876293177227694e+00,7.563615693952509389e+01,6.222080035966973099e+01,7.055593692587274290e+01,2.168993407013661923e+01,1.406896182088359204e+01,1.947194233954251841e+00,3.538346210125639857e+01,5.919680984203598939e+01,3.952828248742336825e+01,4.402875474136104117e+01,9.046379010212797311e+01,3.515141896881838335e+01,5.164195417140117428e+01,7.847347476774373831e+01,3.995600684096638133e+01,6.239762667267341101e+01,8.630518902030114248e+01,9.497730205393538938e+01,1.513381135243927389e+01,9.269546870356869306e+01,4.946557116141404720e+01,2.619531663574635516e+01,4.618400774570699951e+01,9.801324124090496070e+01,4.951550035229052327e+01,3.321078522360706842e+01,6.352338500451421055e+01,2.439448906843021092e+01,8.048401146812059537e+00,1.332353233010959848e+01,1.324056097629835804e+01,1.561431800447328833e+01,1.431330367861630926e+01,6.426703710791986168e+01,1.859706839771491005e+01,3.489389469072438743e+01
8.973044678564818355e+01,4.765918320615580228e+01,6.692199498284220738e+01,1.764582718456216881e+01,1.963275737146274125e+01,4.566427318514646672e+00,1.730903877568037430e+01,2.821973873367988261e+01,1.811254318553630682e+01,9.325902108827033743e+00,1.250326917450978037e+01,4.634748741925621118e+01,2.103020498137635386e+01,3.674485117428351089e+01,5.059001845005825970e+01,6.919428544862184083e+01,4.411557914189343954e+00,8.004133469144974811e+01,6.297608875434531939e+01,8.635023678912755685e+00,8.742107309862433340e+01,9.212680385291541540e+01,6.577257005558942993e+00,2.804932599064677134e+01,8.071702733940959718e+01,7.495183919317400978e+01,1.885984142595954438e+01,2.133025767200267353e+01,3.736197422774250754e+01,4.871003702650661893e+01,6.201634976726444393e+01,3.720690713719235276e+01,4.652220425524821223e+01,7.487335834430876957e+01,4.149978687614490624e+00,2.561747596223006340e+01,7.147828379551296507e+01,8.957308034987633505e+01,5.141190549050877934e+01,5.344529178389890944e+01,1.116361512830771652e+01,4.501753049893373770e+01,5.349541801227480420e+01,2.462581511165560144e+01,2.728970147946340674e+01,3.803977422890995541e+01,2.497084178883773653e+00,3.254687697552623860e+01,2.153907669615619369e+01,3.308598654170251052e+01,1.241633211601549647e+01,8.910746443361955471e+01,5.956244912862783991e+01,6.807068075487671877e+01
7.902253824143015493e+01,5.009499879344119933e+01,9.148568664698657926e+00,5.394210091094550563e+01,5.889069124307746961e+01,7.467122768134083799e+01,4.345012484985309698e+01,1.319424012815859371e+01,2.873570262697308308e+01,3.662668849166418994e+01,6.476876551249432623e+01,5.729244131455673283e+01,3.593162422683570156e+01,9.865826725490147453e+01,6.077459452601026868e+01,2.410406577773144932e+01,1.062735602573017246e+01,1.570948434884103584e+01,2.497279397425855763e+01,1.648779663932578998e+01,1.906341889310492377e+01,2.886696928503778636e+01,1.775067273182810368e+01,8.972815975032929714e+01,8.483257693333399629e+00,5.268888326224033847e+01,4.133448428547131925e+01,9.824667238240633083e+01,1.164787076572120839e+01,4.008663210505129371e+01,9.696230811089920110e+01,8.661795902645103240e+01,8.179867105945335481e+01,2.616133129097151411e+01,1.750331494531154775e+01,6.703000038248087833e+01,9.297291091819478481e+01,5.589790785488601443e+01,5.737546260225503403e+01,2.835791981919827620e+01,7.706454685259771509e+01,1.911085298147357392e+01,3.270608402222224242e+01,4.283092564233346877e+01,5.100723267910327507e+01,2.461976837530048456e+01,1.192626406155075180e+01,6.125669422294244271e+01,2.921874004740545061e+01,5.833320303154992104e+01,1.585909016978312991e+01,4.837344013455433611e+01,5.349264853888278992e+01,5.656441913831477208e+00
3.399212568029509640e+01,1.387426035542793734e+01,6.805809562040390226e+00,9.900104312279955820e+01,3.257420757498493202e+01,8.108250736253616253e+01,2.583674514899450259e+01,6.830952086128095857e+01,7.614267205902380908e+01,5.976605469048050878e+01,4.742183076074076098e+01,4.147817095765321938e+01,3.521239252102802908e+01,9.298814985265866540e+01,8.314663107487905336e+01,9.652017761131800455e+01,1.286757373681169980e+01,7.322131378276260705e+01,9.386487545369325858e+01,1.853269008348318536e+01,7.116378602994361202e+00,7.424150460436086973e+01,5.766007476140123345e+01,8.426196328744806863e+01,1.440735147431580465e+01,7.962909753005907021e+01,2.056191834475058045e+01,1.678376631513759776e+01,1.684444689413379592e+01,8.155018466302252023e+01,6.668712345927191620e+01,5.254500976452737149e+01,3.620363317028849792e+01,8.778145381090426724e+01,3.954828818855222039e+01,8.175164422742192016e+01,4.419392340273672914e+01,3.800597072777830476e+01,4.653663867412583954e+01,3.048709847933213624e+01,7.488713332753698637e+01,5.052067881420167339e+01,2.360516316710832285e+01,9.000767004081956202e+01,3.869717652663453578e+01,5.458350968084186405e+01,9.069397504097241836e+01,6.261168059344221604e+01,1.213135505048222562e+01,9.401329629954076950e+01,6.295695128060607715e+01,3.382310865838007174e+01,1.435757123000703217e+01,7.950550633239444664e+01
6.219723921488709806e+01,5.357937865164399227e+01,8.944231201357028738e+01,7.896542251684080327e+01,1.559165053340874252e+01,3.151634574565704838e+01,2.522466941153934172e+01,7.452265611098135878e+01,3.836477256210048647e+00,5.720402364469599377e+01,7.636463923119870856e+01,8.773818085779407738e+01,3.453713399723279309e+01,8.221510181486527813e+01,1.150785782704311977e+01,8.472200302758456303e+01,1.318512190203225032e+01,4.003008541075654136e+01,7.983088889506558417e+01,1.541678402120299118e+01,2.331051382564782770e+01,7.236413055511009418e+01,7.214363538633439532e+01,6.429418947208708346e+01,6.954787022447645484e+01,5.450108211308582185e+01,2.555400636124180025e+01,3.489675135363998493e+01,1.856897282174185548e+01,9.089083085269601270e+01,5.854748357922898805e+01,4.038471596798216723e+01,4.646957746259120370e+01,9.475469229137561911e+01,1.575846461004998034e+01,5.882986828567132420e+01,5.083592354900436305e+01,6.133969642574746217e+01,2.301963290173630661e+00,8.727632893994307040e+01,9.324576910711942901e+01,5.673075176712629286e+01,6.981675697575077777e+01,9.228868842714092580e+01,7.087024411418316561e+01,1.567763476996900351e+01,5.784069183659791236e+01,6.086814711509416043e+01,4.270100179458741252e+01,7.377620144465991814e+01,9.346951796951697133e+01,9.259406703422423845e+01,4.535851745471114782e+01,1.176718556115514680e+01
9.849169929675228730e+01,8.397035960137044697e+01,1.290393677972505060e+01,9.212376732042854144e+01,8.705468802518176119e+01,5.212438668404417541e+01,5.933190585662045891e+01,4.020076903507796118e+01,5.948783062792117882e+00,3.385212554376714422e+01,8.038391813550214238e+01,9.608862889579844468e-01,3.368316758326884752e+01,4.011778501229886018e+01,5.397086249232332733e+01,9.202563383306966216e+01,3.496142643941314532e+01,3.502184358867465619e+01,7.388137418691997027e+01,4.549568511853581043e+01,2.284817988252820697e+01,4.551773185520299592e+01,1.451527352779008595e+01,1.805050515736921923e+01,5.008759338757823087e+01,4.218308222570252042e+01,9.152716715627595079e+01,3.655819296210499658e+01,5.826854085266532479e+01,6.341029664799327037e+01,1.802898430539196850e+00,6.652196851566270652e+01,1.821457870354026554e+01,9.612649658821078447e+01,1.529194141143473828e+01,4.175510031083886275e+01,8.992291973825064844e+00,9.968898805867176804e+01,5.046840352795863538e+01,5.974080922334435684e+01,7.174109500148534657e+00,7.512106680471819686e+01,2.138560651301078508e+01,8.985640179935101912e+01,2.091139422795971470e+01,1.947342820603482494e+01,4.136691950885440505e+00,4.747066103844492346e+01,5.670169275963033328e+01,7.038009623121060265e+00,7.766499786115355164e+01,4.560223905742874706e+01,5.267683179809421290e+01,4.435589332035370091e+01
4.037592455709493322e+01,5.618421296516768138e+01,1.594640447010589490e+01,1.860184898427947786e+01,8.624766929084496780e+01,9.463848848229645228e+01,3.764427696983541693e+01,2.743909497778360063e+01,6.457795455228206549e+01,4.116905002426059212e+01,3.025942388204313716e+00,1.603718343793594059e+01,7.173923677031605450e+01,6.606293222006006260e+01,3.196051254096607508e+00,2.258623011232846878e+01,2.349194226051310253e+01,6.735332798807347388e+01,2.461198506559233223e+00,1.085880390746509683e+01,8.009165049463234709e+01,1.826519387440619369e+01,6.544823773126152844e+01,2.419918671414928824e+01,1.039441857955484316e+01,2.469563300444568199e+01,7.236555971963808531e+01,8.564179857657542527e+01,8.310687652441566797e+01,4.001976119703625301e+01,6.697447108877929622e+01,2.089593739387418836e+01,2.966819916097081844e+01,8.968541394285141166e+01,1.793691389318235574e+00,9.008098820019574404e+00,2.118468238702971718e+01,3.139954285445061721e+00,1.855282579143483446e+01,5.851263531648437066e+01,4.243174278395354548e+01,8.932083525215900011e+01,8.183563439297486752e+01,3.451082649393865864e+01,2.631263162641360154e+01,3.827939461264305976e+01,5.923434678022336897e+01,2.717233226187618911e+01,6.260281633098883702e+01,4.123645939302842578e+01,5.542869449477203148e+01,4.389458964896400772e+01,2.979934307442080765e+01,9.487110404273458641e+01
7.647877651889619699e+01,1.444126098876202846e+01,8.691256360184232221e+01,4.899940422582660915e+01,8.950794657596209447e+01,8.008559796675785947e+01,4.280874369468872942e+01,2.735696177851681288e+00,2.723339725880213535e+01,5.439260435875625888e+01,6.353108287270165278e+01,2.615982470060362886e+01,1.436592937024600047e+01,8.357555856153025786e+01,9.844801698000343038e+01,5.280617313911724153e+01,1.758208894190619631e+01,2.759457898867720971e+01,2.329872316472940241e+00,9.147273125276964834e+01,1.221623274756904287e+01,5.786338931366822891e+01,2.776849445837699903e+01,5.564071125032144494e+01,6.531632864101048597e+01,8.305930946886655875e+01,2.103891654018001844e+01,1.594084951518807580e+00,1.412012019184632372e+01,9.005185486388646154e+01,8.745206271747026960e+01,5.994260366594567557e+01,6.025142761314850759e+01,6.667114911735241378e+01,1.794944222303323400e+01,9.148398861953349126e+01,4.216766722676127443e+01,3.862228356082499658e+01,5.213231167564233459e+01,5.173113694117977168e+00,1.704519519122990090e+01,7.393434483442385385e+01,8.738467458550083222e+00,6.051363489190562461e+01,2.491223641329143490e+01,3.923491359717666427e+01,2.922502680868463898e+01,3.588943528826244034e+01,7.204506756583242577e+01,3.006361070450591555e+01,5.685726170954126957e+01,4.786701501881042020e+01,6.653528095358349503e+01,9.371455906281342152e+01
7.339092367241990189e+01,2.188656766978029822e+01,3.602721938597825080e+00,2.659527240783259572e+01,5.971025410467535721e+01,5.616868441682909996e+00,4.988844159652301613e+01,5.988586346723047882e+01,3.375726713628760223e+01,7.720576427270928832e+01,1.110652618681029402e+01,7.976209282712972026e+00,7.295478124225853378e+01,4.980138596251674699e+01,6.899603844455972990e+01,4.376532019107274607e+01,2.501700230729112917e+01,8.200068060858286856e+01,8.004187995741344253e+01,6.962229885001546847e+01,2.757844115438128796e+01,5.922795135347416817e+01,3.641690274553266704e+01,9.612416296000098725e+00,9.177270075849315845e+01,1.411345377643666055e+01,9.504861670516984873e+01,4.487757440931659403e+01,1.892072641944265499e+01,5.441914426414663808e+01,8.735811066970262573e+01,7.335637619775133089e+01,8.075283421221425328e+01,6.604894498771638212e+01,6.938151816952631634e+01,8.499496733074927590e+01,2.534196688148900023e+01,4.919778388249248025e+01,2.251033946105042105e+01,9.877296679566637749e+01,9.443390429881802106e+01,4.422967731166337124e+00,7.070472966531100667e+01,9.256220758285874695e+01,1.846724684016968610e+01,5.701055043998663052e+01,9.159108561001016824e+01,3.877624869286984577e+00,6.989331659106056804e+01,3.008622623356880155e+01,9.247742143996477182e+01,9.712029539395409472e+01,9.445451566678667632e+01,4.768431455741764324e+01
8.627324377343668971e+01,8.453266515423950977e+01,3.225049708770393408e+01,8.297708967799239588e+01,4.182259654191515352e+00,5.982885290896427932e+01,2.338587931012645171e+01,1.249640513483924131e+01,8.156843562106310230e+00,6.978073319987490208e+01,3.431755889492258405e+01,7.261429376711176076e+01,7.002955909494765763e+00,3.187138861414572943e+01,5.417938359134605264e+01,7.917695490147687565e+01,3.221587404174096037e+01,6.277619195548240327e+01,8.865478594950062075e+01,6.177838722413930128e+01,2.367946773798655968e+01,2.927877764875533195e+00,8.707483795314252006e+01,2.616306379613520416e+00,8.753281643207783702e+01,5.312924483570759548e+01,9.393723600203317403e+01,7.997893195947970923e+01,9.979444399806708077e+01,3.539582563744515653e+01,7.683523474864712455e+01,4.049212590411959667e+01,4.824762422023893293e+01,6.293679359022782194e+01,8.743087286154070625e+01,9.841630518532986116e+01,7.694320467951956743e+01,4.206779482564970607e+01,4.242502172656848103e+01,7.388943900809469767e+01,2.425832600394608107e+01,1.149217425657376879e+01,3.578490468525726698e+01,2.908027966958113097e+01,2.998265798537101290e+01,2.374397122946603744e+01,4.688272368818007685e+00,2.278456505974673973e+00,9.877837777873513403e+01,4.306342680671830436e+01,3.874050139238832458e+01,6.812490462796044710e+01,2.221626184257388559e+01,9.502113780304742363e+01
7.874132893434742186e+01,9.396394730069822288e+00,4.204928719060037423e+01,8.797227160243538435e+01,9.450083621799532807e+01,4.700645036936203525e+01,6.153443322646541702e+01,1.711987763616148328e+01,9.912127830062917155e+01,2.355133428765261883e+01,9.430181152644500742e+01,6.513984157474065739e+01,6.096981109044648406e+01,5.151250684614260678e+01,2.345164626591698820e+01,1.806453918454807095e+01,2.243837780248244940e+01,1.905060708335332365e+01,7.806865511989195738e+01,3.533746328708964768e+01,6.255346318057938504e+00,9.692571169901073347e+01,8.843669555386085790e+01,9.281135217792369474e+01,9.949332835332030811e+01,1.780257729733898486e+01,3.992608088081454554e+01,7.594472833255709077e+01,6.975405149635233215e+01,1.581264268081557844e+01,8.167539593656647412e+01,2.283183689774773484e+01,2.276985267485099484e+01,5.392895507789464915e+01,5.949752351674946027e+01,5.821857767986221432e+01,9.602940321076609109e+00,8.780735583172284464e+01,2.692720423757625170e+01,1.338673466763901487e+01,8.893043394696323389e+01,9.558732407386045793e+01,8.628169791791233934e+01,8.104684943512536677e+01,6.569657707358265952e+01,5.531030837560935964e+01,9.155182611185308517e+00,4.114109470053452355e+01,3.758250744272524457e+01,2.634550148415245729e+01,7.248030131201420545e+01,4.983963564033769700e+01,8.564098482810969415e+00,2.240822859400622846e+01
